996809320  3995  20240511  456  3257  I  999999999  9999  M  78361  500784  32844238  35133232875969  230  636333587723022  367  28594636848931   755  420855685974839  350  976747031620774  595  369008080746683  Z  1979-04-15 16:44:42
895748905  7730  20240511  456  5398  5  999999999  9999  E  77452  382975  69048459  18575303351987  355  950641628820429  617  867716533347984  113  948421734395566  138  493464079105386  310  38504276331559   Y  2016-12-17 21:02:03
273825641  1817  20240511  456  9378  H  999999999  9999  3  83071  371217  56825723  53425673155783  771  687016912987724  690  802619948008570  529  918222983029416  546  661793458232527  863  777396493253373  R  2008-12-18 00:44:58
296065976  5808  20240511  456  6442  D  999999999  9999  F  64100  480850  33671207  12818958658750  821  514851743810165  901  182301884485471  115  314087021339367  327  981537162014672  361  648985155206331  N  1997-04-09 07:25:55
960021977  1866  20240511  456  8378  9  999999999  9999  4  94062  673823  16525246  71732612370561  424  809869426124461  868  353860206202219  773  61481282800004   201  605469915394114  244  313090991991899  4  1978-12-02 17:59:42
574513454  5744  20240511  456  7756  F  999999999  9999  Y  68249  114856  51149078  45184975667419  336  799530628104365  824  784906100741254  710  606651276858116  274  428396452974978  616  785804485429602  S  2003-03-11 15:57:11
503971612  9864  20240511  456  6471  3  999999999  9999  1  27966  335069  79677294  62960731946257  753  614037843623940  603  64758839585180   383  51140544400535   575  501859392878127  400  324610801173455  C  2003-08-28 18:08:43
195527861  1572  20240511  456  5454  4  999999999  9999  6  26600  421525  16705638  33998342836742  429  28088794085267   723  466673719747835  149  997563229254905  165  436148154917474  655  967035516940897  1  1973-08-13 11:03:00
466262582  7307  20240511  456  9534  3  999999999  9999  S  22897  579231  97032733  84419169644647  748  857049414426428  197  334084679948558  160  903424529315189  288  844796938499556  398  321834351505333  4  1978-02-09 18:25:56
946340760  6836  20240511  456  1543  1  999999999  9999  0  21940  689288  37282266  43769712133928  153  533838153962842  480  841994333203335  408  57845928599327   590  366002107839820  573  581853703235811  B  1992-08-21 22:00:58
191292994  2783  20240511  456  1637  B  999999999  9999  M  68511  845219  49487857  57169356478530  174  895392798720929  214  753480211863725  601  611567625006521  216  469655038149317  940  327742451292113  3  1970-01-01 00:00:01
461328091  1610  20240511  456  5551  6  999999999  9999  A  24344  864969  20536953  82772609664889  612  875398844755659  640  557739166462858  502  704414484348647  888  14720098754464   195  697060420461662  R  1970-01-01 00:01:24
149575305  4642  20240511  456  5340  7  999999999  9999  2  90477  252334  25608358  52638007601977  614  814284314129010  822  196359788214663  655  578437409783962  474  496175740207377  979  878251214293029  W  1972-08-19 23:29:36
445275785  7873  20240511  456  4153  0  999999999  9999  B  34157  586498  35020099  57380749391956  829  984000791167914  692  264420605596535  656  381210123505128  213  125967081595986  818  870724039686843  X  2006-12-25 10:24:59
347892374  8107  20240511  456  8632  1  999999999  9999  7  56292  935868  28513577  59242755662245  330  996522894376840  230  664611895038209  993  332700895699578  642  536454900182356  801  204543900843725  8  1980-10-09 17:44:15
627136561  2641  20240511  456  7362  5  999999999  9999  N  25801  410473  89454749  59073460549213  138  914184161510882  601  875597047038100  778  301349223711203  633  262762109238421  746  224174994765639  9  2017-07-06 18:54:00
932608856  4247  20240511  456  2463  6  999999999  9999  A  19754  704779  81284858  48353604066698  702  857085342366713  647  557696351283600  975  793972364021896  415  30246229276546   210  102889798011168  F  1970-01-01 00:00:29
117091824  5428  20240511  456  7991  7  999999999  9999  S  37989  490763  33406694  6470002794629   175  123788866065437  456  524166997990163  757  552512570097154  551  952890702021880  513  353268833946607  1  2002-11-15 05:45:54
244067293  9863  20240511  456  1447  K  999999999  9999  3  53539  440472  17418530  37692373528521  828  808724541578491  282  10676074583384   498  120323023743774  800  322274556748666  200  896258649571293  8  1970-01-01 00:00:28
842300328  4663  20240511  456  3859  V  999999999  9999  O  91109  866528  44110095  74151209950105  720  925048549160380  289  580873524580308  968  400326649036616  274  684119064638808  900  503574336578763  L  2016-05-28 02:07:02
300773213  3435  20240511  456  8705  U  999999999  9999  1  67317  536461  20178139  90440545763785  992  876979506850235  179  389249761633532  802  901520016416828  343  878129562346009  567  762432376947041  Y  1983-08-24 03:12:05
973029974  5383  20240511  456  4179  7  999999999  9999  9  16244  192677  19068629  68711485350956  551  710945827079867  363  983040980909933  551  719473278402237  253  991568432232303  174  263663586062370  S  2015-05-09 23:22:04
574962206  7286  20240511  456  6576  C  999999999  9999  3  67141  129033  83282542  27487501693593  461  845607716697540  595  914942859415211  458  448615145795120  902  610257019840940  939  143929306220849  7  1971-07-31 02:45:07
830469290  3911  20240511  456  8302  Q  999999999  9999  R  28041  199585  67923040  37735837871013  778  546355691402087  255  629734130471642  725  713110422057550  572  796486713643458  156  879865152713013  0  2011-12-13 16:09:22
866896667  1762  20240511  456  2298  K  999999999  9999  9  79747  820064  37278637  66043000338846  514  155338664082381  185  882229727305472  797  237088230710829  284  591946734116185  549  854500653677039  3  2013-06-14 02:57:26
739166684  8782  20240511  456  1658  U  999999999  9999  A  20443  282813  13663096  48565529079882  155  410374849742989  547  409164397564788  187  872293236532471  121  335419928016508  516  334211623321954  U  1970-01-01 00:46:36
495010203  9271  20240511  456  1628  2  999999999  9999  C  83342  940216  95637117  17090071498517  921  428218238536860  904  277078249017143  681  753903552196043  853  138426419014089  891  987286429494371  A  2020-02-03 16:15:06
395374073  7943  20240511  456  4417  U  999999999  9999  B  41419  304798  16957314  92406931243191  395  79162992259703   508  577809462032289  805  240084080841256  982  902360847133869  826  28974757088721   8  2014-10-29 23:21:56
353049029  6241  20240511  456  9622  2  999999999  9999  2  52695  385589  93062878  81897672492493  415  115996265483260  536  940684109866050  601  765369806765194  929  682362234992487  387  507050079375278  I  2009-09-29 14:16:51
526658225  6604  20240511  456  5365  1  999999999  9999  1  44024  938023  46523894  25397743677163  416  384894186634954  706  712747406313296  947  668570213657550  455  996423433335892  852  952246240680146  4  1970-01-01 00:00:59
823626505  2879  20240511  456  7827  R  999999999  9999  G  46669  411952  96295597  25857175299781  857  512483056865003  774  966550140384822  888  884954367566879  483  711054010904434  710  165121094424254  T  1997-03-09 16:26:21
836409021  1391  20240511  456  1413  Q  999999999  9999  6  51273  587134  20383888  36395084699617  125  728162898076659  473  348098100358801  245  804403006120915  822  888675352065294  417  972947698009673  H  2015-08-19 00:14:34
363379607  8415  20240511  456  4909  N  999999999  9999  4  70602  680339  39488495  91736473342330  867  230257875260022  471  521123661904381  406  184022008366476  409  846922502312217  426  509820848774312  6  1970-01-01 00:00:06
994803481  5744  20240511  456  1448  9  999999999  9999  N  90371  469172  82396349  75034542120325  162  18002470173063   832  581591908524890  364  52874615548569   515  616464053900396  709  552083904586312  6  2017-06-14 00:10:40
465331506  6382  20240511  456  6824  M  999999999  9999  1  68393  548803  73229562  69943359378461  355  117830348526120  689  374437887222261  154  3077985736138    231  631718084250014  729  888325622946155  1  1970-10-14 23:23:29
620092331  1845  20240511  456  3982  V  999999999  9999  S  83526  794366  83090122  69889725721436  381  395581235182095  485  836359831525294  626  184835991507639  966  625614587850838  491  66395331677685   Q  2003-11-01 20:03:52
711080702  3411  20240511  456  1691  E  999999999  9999  5  75414  113742  36940885  60460949838601  744  339630062247244  394  467079300808967  555  686833123215192  408  814280214293268  968  941729452854991  0  1995-07-01 15:30:15
381935968  5481  20240511  456  1247  E  999999999  9999  7  30633  718195  34369134  59354148111708  685  818161001219193  735  848357243511378  781  250588193104946  823  816447291734893  680  846645681510725  5  1983-09-10 23:43:05
919563044  4558  20240511  456  3633  1  999999999  9999  K  20157  407386  81970081  72714594982222  951  398641558321291  633  455407078554724  826  348540154784483  193  777338234835651  344  834101607585437  5  1997-06-17 00:33:15
310819327  4378  20240511  456  1657  N  999999999  9999  4  95787  618603  74344057  35660223711513  457  176395747089259  792  143619524407770  791  110843301726281  995  450099638862527  612  417323416181038  9  1970-01-01 00:58:05
790365224  4680  20240511  456  9710  1  999999999  9999  A  47953  196158  22534516  29098814359775  793  980165194115580  629  105353100352915  307  766201715444364  294  519354914380316  519  180205676955413  5  1996-01-11 05:41:00
190187791  8103  20240511  456  3830  9  999999999  9999  S  51666  523532  99745222  76615810161457  678  559636413045771  954  170299578181317  666  688656011988713  117  834982033462021  797  981305907451682  4  1999-09-18 22:57:09
175918601  8659  20240511  456  2142  V  999999999  9999  3  17684  964738  66403280  6717684834968   252  958892823693570  292  847333313215225  302  107806362554616  344  996246852076270  696  256719901415661  3  2025-02-22 02:54:32
771484415  1291  20240511  456  5526  4  999999999  9999  2  38418  279067  40932695  75851496193471  430  988023904026095  984  954504232869936  267  293014974047866  274  631525715225795  430  434373600065962  H  1993-09-04 04:07:58
947551979  2660  20240511  456  3157  8  999999999  9999  Y  28142  612972  60658458  76756903590931  560  614055480426727  338  52045866594473   232  582338689123073  412  20326927807172   139  550621897819419  8  2015-03-03 03:17:42
708697498  4099  20240511  456  2270  8  999999999  9999  7  56830  550116  91562430  92454670790961  839  956843059134767  860  850297393421819  284  907382024228898  394  428803798698215  774  950225573167531  6  1982-12-04 16:50:44
189828406  2323  20240511  456  3463  N  999999999  9999  Y  52471  638409  81731423  91256002098090  620  307808691302298  434  631891551426946  473  863669827707092  266  723413396685856  818  47496256810505   C  1970-01-01 00:00:07
900733496  5335  20240511  456  3228  2  999999999  9999  T  65258  541645  87734143  39948598345393  206  297726203763106  482  931498594130080  656  193236277195673  507  291345811224885  676  553085641774124  A  1970-01-01 00:00:09
309792893  1310  20240511  456  3745  4  999999999  9999  G  12275  238549  23516341  1955079575387   723  721512004354274  341  521986078909964  387  858125157287063  733  286566672025018  406  622705750402117  L  2005-10-16 20:01:26
187751477  8517  20240511  456  2459  5  999999999  9999  S  29911  268680  12375541  48534074767646  204  12647660462441   203  323950585570660  315  471623214158852  360  247265430412956  627  22905499183413   1  1970-01-01 00:11:56
329980871  8598  20240511  456  9300  6  999999999  9999  4  79460  261711  15166785  79072058950     567  235083633487633  964  270358044987159  474  397937040331187  919  897550742976597  814  25129738320626   P  2004-01-31 06:42:41
898742734  6351  20240511  456  6497  8  999999999  9999  9  14981  661977  17239479  26646404494889  853  567143059233868  305  111800603719658  562  656460295689094  554  201119987658531  570  745779679627967  D  2010-04-24 02:30:17
760872226  7181  20240511  456  1823  3  999999999  9999  E  69011  796125  92865206  69077928380698  361  832617262634479  539  502155574910369  417  8065738149879    530  677604050425768  187  719177070003040  8  1970-01-01 00:55:50
553481318  3767  20240511  456  4940  U  999999999  9999  C  27119  670707  33578589  39854545521473  775  96111636246749   754  262790447210910  838  893804254353661  120  688450505500087  823  855127168980601  9  1995-07-06 14:37:03
563404916  3762  20240511  456  8530  1  999999999  9999  Q  43338  761064  91522231  75567793730782  525  850339216518065  656  265956658359189  394  53604512534401   972  841254514193259  568  628904515852118  7  1975-02-19 13:04:53
671260063  3463  20240511  456  2811  J  999999999  9999  G  31858  869962  77974580  77908466783259  329  938586952627004  316  455366992277102  719  808516735407172  342  325298922540917  795  678448665670987  J  1981-09-14 21:37:28
558663474  2171  20240511  456  8672  0  999999999  9999  L  63115  508085  66453490  85769590484709  127  512795748868859  767  437491446138534  787  897847852262324  570  822543549531999  476  910867395838054  Y  1992-08-30 22:22:18
450151740  8129  20240511  456  6845  9  999999999  9999  6  38796  835600  62697571  20609135938285  843  967981951981289  501  614180820030160  965  632414395380413  873  114982966909257  143  761183982441774  1  1977-09-21 18:26:34
724877920  1130  20240511  456  9283  9  999999999  9999  F  87797  976061  91157259  41488653750     386  287028606768612  434  254304350198979  756  593612653447081  580  560888396877448  861  900196700125550  3  2022-01-28 03:53:09
859278175  8835  20240511  456  6667  3  999999999  9999  0  37978  895052  16238324  87363042673029  795  580948752748443  734  727763910489919  612  38209364751423   189  812991962675163  435  587774560598904  Z  1970-01-01 00:14:12
670757346  9914  20240511  456  3160  R  999999999  9999  2  47045  444815  45428056  40321360588086  912  386313710661910  193  274393322912880  429  162472935163850  670  958247963570317  169  846327575821287  D  2023-11-11 23:26:26
743020431  1479  20240511  456  4843  2  999999999  9999  D  56641  562410  62069018  61540369518521  451  50195316730276   996  640658642927062  296  231121969123849  185  449552735502900  613  40016061699687   Z  1970-01-01 00:03:39
239601735  3568  20240511  456  5575  I  999999999  9999  2  24814  228478  59991642  82077256771971  772  467343674702379  136  21698748329018   957  40388818134247   612  59081035423123   536  613436109049761  W  1980-05-24 18:34:13
676431809  7497  20240511  456  9619  4  999999999  9999  P  24464  892967  36928021  18067393397109  956  146327990330787  798  72649615301342   471  371001652605985  966  669353689910628  361  432045018361156  8  1971-05-23 19:39:41
916518085  5504  20240511  456  1909  8  999999999  9999  Q  88712  234574  46488762  79513270646023  727  934412585262751  270  334940574846187  955  827775295757771  666  228303285341207  644  93168418586880   8  1970-01-01 00:00:42
128573985  3648  20240511  456  3535  K  999999999  9999  4  79328  852360  33042027  28799711388739  681  386956887198208  331  244606238712370  841  938627441190151  277  168309352522049  303  490297995182095  S  2010-02-13 10:52:01
705039925  6503  20240511  456  3159  R  999999999  9999  N  20187  486582  85598710  22815405240898  320  341416240089990  934  30267404678919   571  719120716751494  656  407971881340423  762  96823045929352   O  1970-01-01 00:18:10
959600091  8312  20240511  456  4284  8  999999999  9999  7  78546  185718  43470457  4222900481284   462  89333033320711   865  572732148814057  992  428163824125139  183  911562939618485  733  859299198774069  C  1970-01-01 00:00:07
161509404  4601  20240511  456  9568  S  999999999  9999  L  73103  191432  73845053  74306479621233  942  764633292501029  220  708631088912139  648  744935616651398  897  688933413062508  335  725237940801767  7  1970-01-01 00:00:07
545171457  9501  20240511  456  3071  6  999999999  9999  5  99056  265179  17282022  63563361286921  635  546891677335076  951  776945194847715  487  6998712360355    438  772715086210756  336  2768603723396    B  2001-04-11 20:27:14
610803437  7748  20240511  456  9876  E  999999999  9999  0  85986  340276  19222946  59898001767425  561  778557763563606  795  458464617911228  179  510406179560232  792  562345593725589  405  614287155374593  K  2021-11-10 01:31:26
153272625  9387  20240511  456  5407  X  999999999  9999  M  11580  810584  78547652  50228299188825  895  96467180401844   681  152780513099683  961  116789261953020  862  545135154468594  216  137111343504196  B  1985-04-29 11:17:51
196563862  6268  20240511  456  8482  8  999999999  9999  9  21550  465738  85429433  90586328275917  409  725521497487449  150  977602100249981  779  229684850496161  974  17430457080103   826  269513207326282  R  1970-01-01 00:00:42
821452658  2536  20240511  456  2345  9  999999999  9999  N  73669  914135  74856283  89233439168880  525  984942715668283  291  964695645510696  942  316481135170845  732  132603768493231  883  112356698335644  F  1970-01-01 00:09:58
402538812  8792  20240511  456  5222  8  999999999  9999  7  53202  898224  35189945  11374761468643  604  525842946725373  275  235092585270605  221  944344371299483  474  117933300990600  831  827182939535831  H  2023-12-15 15:06:19
268870777  5569  20240511  456  1837  2  999999999  9999  C  58970  538954  22760237  81268189501603  135  501214445342851  302  447647799637010  445  557711450451196  534  504144804745355  436  986241015377276  4  2015-06-17 06:52:13
806431103  6910  20240511  456  7645  S  999999999  9999  7  35159  683654  64697887  20238246265156  543  150733237302201  293  143123533545426  410  135513829788651  549  663566982369638  354  27989838430599   L  1987-01-14 20:11:48
512978387  4619  20240511  456  2910  6  999999999  9999  4  54749  298699  17204137  68817052929666  240  902588624763844  725  907731675941437  293  540840019817648  358  545983070995241  478  179091414871452  F  1970-01-01 00:00:06
722186287  1722  20240511  456  5462  P  999999999  9999  1  88061  131110  42509581  42371696979303  493  435758082784026  831  90136784235879   984  744517633171378  273  26863774805496   999  681244623740995  S  1988-05-19 04:48:32
482525915  7756  20240511  456  1299  4  999999999  9999  A  36405  507728  31407846  48068047652230  546  846564941469098  900  623040374863049  555  399515808257000  684  175993389134598  870  952468822528548  1  2004-04-04 15:06:49
654869883  7505  20240511  456  5480  4  999999999  9999  3  90875  876286  53422298  9931367100670   885  988355974132742  450  404611245241256  932  820868663833416  662  237123934941930  323  117718497196328  H  2019-05-21 14:28:32
462676712  9298  20240511  456  1895  3  999999999  9999  7  54787  782835  11545816  30595369327840  276  775296809081561  716  71010565905019   159  738754735062564  232  34468491886022   532  330180101225832  W  1970-01-01 00:11:03
435189171  3768  20240511  456  5527  I  999999999  9999  8  96396  280387  82932992  12351860149959  392  740886318510370  320  892719905945004  154  416588200681021  707  568423935599302  690  92292230335319   5  1970-01-01 00:14:08
685953389  6289  20240511  456  4921  5  999999999  9999  O  26474  477116  96348745  68838277283061  963  946456977097681  998  333064944243116  856  719675058872197  783  106283026017632  796  492890993163066  L  1970-01-01 00:10:47
280290394  6374  20240511  456  5415  K  999999999  9999  W  90042  462198  32109648  6473131976171   438  15259011884652   309  366022742413635  155  553154028938944  847  275950319285663  132  626714049814646  J  1970-01-01 00:00:05
220397702  7748  20240511  456  3058  N  999999999  9999  Z  25052  917940  55877720  16493969229543  196  827102072490119  296  457779895570484  508  88457718650849   399  719135541731213  730  349811217327931  5  2004-10-26 03:36:20
316312250  6535  20240511  456  5655  Q  999999999  9999  7  69301  729760  76748187  36366878641740  600  178661785083555  505  135378414211574  511  999792606978737  209  492174239928166  556  820925576357567  3  1970-01-01 00:16:07
291871332  9114  20240511  456  8395  Z  999999999  9999  X  88345  274564  69906389  13229765448993  617  620637523794806  313  808118650786775  767  367634485080127  550  19452755734334   497  578968590027685  U  1970-01-01 00:00:10
926078045  3633  20240511  456  7730  4  999999999  9999  N  77920  591486  36916083  95324723019423  630  853845058716945  808  732045781263400  316  982281211111237  853  232516640959075  372  646380219843292  H  2017-02-16 08:10:39
933977528  3087  20240511  456  8358  6  999999999  9999  9  84398  161034  46108641  99887530276920  533  538286545108114  976  408648076424109  817  814670316594219  480  220694704247977  799  91054088080325   L  1970-01-01 00:00:07
958817667  2843  20240511  456  3266  D  999999999  9999  1  12479  418891  61523437  79566781036044  458  835487377292767  134  619851467235736  727  776245969512793  170  560610059455762  813  344974149398731  J  2025-07-20 12:06:04
